SOURCEID,MARKET,DISCO_CODE,LOAD_PROFILE,RATE_CLASS,ESG_SOURCEID,MARKET_1,DISCO_CODE_1,PROFILE_CLASS,RATE_CLASS_1,METER_TYPE,LOSS_CODE,LOSS_DESCRIPTION,STATE,RES_FLAG,SEQ_ID,DEFAULT_FLAG
53156,NEPOOL,UINH,GEN1,31,53156,NEPOOL,UINH,G1,31,SCALAR,G1,Large General Service,NH,0,8206,N
53157,NEPOOL,UINH,GEN1,32,53157,NEPOOL,UINH,G1,32,SCALAR,G1,Large General Service,NH,0,8207,N
53158,NEPOOL,UINH,GEN1,33,53158,NEPOOL,UINH,G1,33,SCALAR,G1,Large General Service,NH,0,8208,N
53159,NEPOOL,UINH,GEN1,34,53159,NEPOOL,UINH,G1,34,SCALAR,G1,Large General Service,NH,0,8209,N
53160,NEPOOL,UINH,GEN1,35,53160,NEPOOL,UINH,G1,35,SCALAR,G1,Large General Service,NH,0,8210,N
53161,NEPOOL,NRI,G32,G32,53161,NEPOOL,NRI,IDR,G32,IDR,PRIMARY,Primary Voltage,RI,0,8211,Y
53162,NEPOOL,NRI,G62,G62,53162,NEPOOL,NRI,IDR,G62,IDR,PRIMARY,Primary Voltage,RI,0,8212,Y
53163,NEPOOL,NRI,G32,G32,53163,NEPOOL,NRI,IDR,G32,IDR,PRIMARYHV,Primary High Voltage,RI,0,8213,N
53164,NEPOOL,NRI,G62,G62,53164,NEPOOL,NRI,IDR,G62,IDR,PRIMARYHV,Primary High Voltage,RI,0,8214,Y
53165,PJM,PENELEC,GSTC,PN-GSMD,53165,PJM,PENELEC,IDR,GST,IDR,SECONDARY,,PA,0,8215,N
53166,NEPOOL,BHE,,BR,53166,NEPOOL,BHE,RES,BR,SCALAR,SECONDARY,,ME,100,8216,Y
53167,NEPOOL,BHE,,BRWH,53167,NEPOOL,BHE,RES,BRWH,SCALAR,SECONDARY,,ME,100,8217,Y
53168,NEPOOL,BHE,,BRRER,53168,NEPOOL,BHE,RES,BRRER,SCALAR,SECONDARY,,ME,100,8218,Y
53169,NEPOOL,BHE,,BRTOU,53169,NEPOOL,BHE,RES,BRTOU,SCALAR,SECONDARY,,ME,100,8219,Y
53170,NEPOOL,BHE,,BRHP,53170,NEPOOL,BHE,RES,BRHP,SCALAR,SECONDARY,,ME,100,8220,Y
53171,NEPOOL,BHE,,BRTS,53171,NEPOOL,BHE,RES,BRTS,SCALAR,SECONDARY,,ME,100,8221,Y
53172,NEPOOL,BHE,,BRSH,53172,NEPOOL,BHE,RES,BRSH,SCALAR,SECONDARY,,ME,100,8222,Y
53173,PJM,BGE,67,INTERVAL GL,53173,PJM,BGE,GL_IDR,GL67,IDR,SECONDARY,interval metered (if >500 kW Capacity PLC),MD,0,8223,Y
53174,PJM,JCPL,OLS,JC_SVW_01D,53174,PJM,JCPL,OLS,OLS,SCALAR,SECONDARY,SECONDARY,NJ,0,8224,Y
53175,ERCOT,SHU,,61111,53175,ERCOT,SHU,,ERCOT_RES,SCALAR,A,SECONDARY,TX,100,8225,Y
53176,ERCOT,SHU,,61112,53176,ERCOT,SHU,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0,8226,Y
53177,ERCOT,SHU,,61112.1,53177,ERCOT,SHU,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0,8227,Y
53178,ERCOT,SHU,,6111219,53178,ERCOT,SHU,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0,8228,Y
53179,ERCOT,SHU,,611129,53179,ERCOT,SHU,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0,8229,Y
53180,ERCOT,SHU,,61113,53180,ERCOT,SHU,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0,8230,Y
53181,ERCOT,SHU,,61113.1,53181,ERCOT,SHU,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0,8231,Y
53182,ERCOT,SHU,,6111317,53182,ERCOT,SHU,,ERCOT_BUS,IDR,A,SECONDARY,TX,0,8232,Y
53183,ERCOT,SHU,,6111319,53183,ERCOT,SHU,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0,8233,Y
53184,ERCOT,SHU,,61113197,53184,ERCOT,SHU,,ERCOT_BUS,IDR,A,SECONDARY,TX,0,8234,Y
53185,ERCOT,SHU,,611132,53185,ERCOT,SHU,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0,8235,Y
53186,ERCOT,SHU,,6111327,53186,ERCOT,SHU,,ERCOT_BUS,IDR,A,SECONDARY,TX,0,8236,Y
53187,ERCOT,SHU,,6111329,53187,ERCOT,SHU,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0,8237,Y
53188,ERCOT,SHU,,61113297,53188,ERCOT,SHU,,ERCOT_BUS,IDR,A,SECONDARY,TX,0,8238,Y
53189,ERCOT,SHU,,611137,53189,ERCOT,SHU,,ERCOT_BUS,IDR,A,SECONDARY,TX,0,8239,Y
53190,ERCOT,SHU,,611139,53190,ERCOT,SHU,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0,8240,Y
53191,ERCOT,SHU,,6111397,53191,ERCOT,SHU,,ERCOT_BUS,IDR,A,SECONDARY,TX,0,8241,Y
53192,ERCOT,SHU,,61114,53192,ERCOT,SHU,,ERCOT_BUS,SCALAR,B,PRIMARY,TX,0,8242,Y
53193,ERCOT,SHU,,611142,53193,ERCOT,SHU,,ERCOT_BUS,SCALAR,B,PRIMARY,TX,0,8243,Y
53194,ERCOT,SHU,,6111427,53194,ERCOT,SHU,,ERCOT_BUS,IDR,B,PRIMARY,TX,0,8244,Y
53195,ERCOT,SHU,,611147,53195,ERCOT,SHU,,ERCOT_BUS,IDR,B,PRIMARY,TX,0,8245,Y
53196,ERCOT,SHU,,611149,53196,ERCOT,SHU,,ERCOT_BUS,SCALAR,B,PRIMARY,TX,0,8246,Y
53197,ERCOT,SHU,,6111497,53197,ERCOT,SHU,,ERCOT_BUS,IDR,B,PRIMARY,TX,0,8247,Y
53198,ERCOT,SHU,,61115,53198,ERCOT,SHU,,ERCOT_BUS,SCALAR,T,TRANSMISSION,TX,0,8248,Y
53199,ERCOT,SHU,,61116,53199,ERCOT,SHU,,ERCOT_NM,SCALAR,A,SECONDARY,TX,0,8249,Y
53200,ERCOT,SHMC,,22,53200,ERCOT,SHMC,,ERCOT_RES,SCALAR,A,SECONDARY,TX,100,8250,Y
53201,ERCOT,SHMC,,21,53201,ERCOT,SHMC,,ERCOT_RES,SCALAR,A,SECONDARY,TX,100,8251,Y
53202,ERCOT,SHMC,,23,53202,ERCOT,SHMC,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0,8252,Y
53203,ERCOT,SHMC,,24,53203,ERCOT,SHMC,,ERCOT_BUS,IDR,A,SECONDARY,TX,0,8253,Y
53204,ERCOT,SHMC,,25,53204,ERCOT,SHMC,,ERCOT_NM,SCALAR,A,SECONDARY,TX,0,8254,Y
53205,ERCOT,SHMC,,26,53205,ERCOT,SHMC,,ERCOT_NM,SCALAR,A,SECONDARY,TX,0,8255,Y
53206,ERCOT,SHMC,,27,53206,ERCOT,SHMC,,ERCOT_NM,SCALAR,A,SECONDARY,TX,0,8256,Y
53207,ERCOT,SHMC,,28,53207,ERCOT,SHMC,,ERCOT_NM,SCALAR,A,SECONDARY,TX,0,8257,Y
53208,ERCOT,SHMC,,32,53208,ERCOT,SHMC,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0,8258,Y
53209,PJM,APSPA,GSIL,WP-GP35F,53209,PJM,APSPA,GSIL,WP-GP35F,IDR,SECONDARY,WP_SEC,PA,0,8259,N
53210,PJM,PEPCO,DAILY3,3A6,53210,PJM,PEPCO,MMGTL3_IDR,MMGTL3T0,IDR,MGTLV3,,MD,0,8260,Y
53211,PJM,PEPCO,DAILY3,2A6,53211,PJM,PEPCO,MMGTL3_IDR,MMGTL3T0,IDR,MGTLV3,,MD,0,8261,Y
53212,NEPOOL,NRI,S10,S10,53212,NEPOOL,NRI,S00,S10,SCALAR,SMSEC,Secondary Voltage,RI,0,8262,Y
53213,NEPOOL,PSNH,UWH,UWH,53213,NEPOOL,PSNH,R,UWH,SCALAR,R,Residential,NH,100,8263,Y
53214,NEPOOL,PSNH,ML,ML,53214,NEPOOL,PSNH,OL,ML,SCALAR,OLEOL,Outdoor Lighting,NH,0,8264,Y
53215,PJM,PECO,107,GS,53215,PJM,PECO,IDR,GS,IDR,SECONDARY,SECONDARY,PA,0,8265,Y
53216,PJM,ATSITE,C1,TE-GPF,53216,PJM,ATSITE,TE_GPF_IDR,TE-GPF,IDR,PRIMARY,,OH,0,8266,N
53217,PJM,ATSITE,CG,TE-GPF,53217,PJM,ATSITE,TE_GPF_IDR,TE-GPF,IDR,PRIMARY,,OH,0,8267,N
53218,PJM,ATSITE,C2,TE-GPF,53218,PJM,ATSITE,TE_GPF_IDR,TE-GPF,IDR,PRIMARY,,OH,0,8268,N
53219,PJM,ATSITE,C3,TE-GPF,53219,PJM,ATSITE,TE_GPF_IDR,TE-GPF,IDR,PRIMARY,,OH,0,8269,N
53220,PJM,ATSITE,CS,TE-GPF,53220,PJM,ATSITE,TE_GPF_IDR,TE-GPF,IDR,PRIMARY,,OH,0,8270,N
53221,PJM,ATSITE,CH,TE-GPF,53221,PJM,ATSITE,TE_GPF_IDR,TE-GPF,IDR,PRIMARY,,OH,0,8271,N
53222,PJM,DPLDE,DEDGS,UGSSPHTG,53222,PJM,DPLDE,IDR,SGSNDH,IDR,SECONDARY_120_480V,,DE,0,8272,N
53223,PJM,PENELEC,GSCM,PN-GPF,53223,PJM,PENELEC,IDR,GS,IDR,TRANSMISSION,,PA,0,8273,N
53224,PJM,PSEG,RS(HTG),RS(HTG),53224,PJM,PSEG,RS,RS,SCALAR,SECONDARY,,NJ,100,8274,Y
53225,PJM,PENELEC,GSCM,PN-GSVFD,53225,PJM,PENELEC,PGSCM,GSV,SCALAR,SECONDARY,,PA,0,8275,Y
53226,PJM,APS,OLM,PE-STLTD,53226,PJM,APS,OLS,PE-POLD,SCALAR,SECONDARY,PE_SEC,MD,0,8276,Y
53227,PJM,DEOK,DS4,DM01,53227,PJM,DEOK,DS4,DM01,SCALAR,SECONDARY,,OHIO,0,8277,Y
53228,PJM,PENELEC,OLM,PN-STLTD,53228,PJM,PENELEC,OLS,OLS,SCALAR,SECONDARY,SECONDARY,PA,0,8278,Y
53229,PJM,ATSIPP,SL,PP-GSD,53229,PJM,ATSIPP,PP_SL,PP-GSD,SCALAR,SECONDARY,,PA,0,8279,Y
53230,PJM,PENELEC,GSCL,PN-GSMD,53230,PJM,PENELEC,IDR,GS,IDR,SECONDARY,,PA,0,8280,N
53231,PJM,PENELEC,GSIS,PN-GSMD,53231,PJM,PENELEC,IDR,GS,IDR,SECONDARY,,PA,0,8281,Y
53232,PJM,PENELEC,RSNH,PN-GSSD,53232,PJM,PENELEC,PRSNH,RS,SCALAR,SECONDARY,,PA,1,8282,Y
53233,PJM,PENELEC,GSCM,PN-HD,53233,PJM,PENELEC,IDR,GS,IDR,SECONDARY,,PA,0,8283,Y
53234,PJM,PENELEC,GSCL,PN-HD,53234,PJM,PENELEC,IDR,GS,IDR,SECONDARY,,PA,0,8284,Y
53235,PJM,PENELEC,OLM,PN-POLD,53235,PJM,PENELEC,OLS,OLS,SCALAR,SECONDARY,,PA,0,8285,N
53236,PJM,COMED,,R14,53236,PJM,COMED,P06,R14,IDR,R14,,IL,0,8286,N
53237,PJM,DQE,GM_UM,UMSOM,53237,PJM,DQE,GSGM,U242,SCALAR,GSGM,,NJ,0,8287,Y
53238,PJM,JCPL,RSNH,JC_GS1_01F,53238,PJM,JCPL,RSNH,GS,SCALAR,SECONDARY,,NJ,100,8288,Y
53239,PJM,AEPCS,CCCSSLTA,529,53239,PJM,AEPCS,CCCSSTLA,900,SCALAR,SECONDARY,,OH,0,8289,X
53240,PJM,AEPCS,CCCSSLTA,532,53240,PJM,AEPCS,CCCSSTLA,900,SCALAR,SECONDARY,,OH,0,8290,X
53241,PJM,AEPCS,CCCSSLTA,901,53241,PJM,AEPCS,CCCSSTLA,901,SCALAR,SECONDARY,,OH,0,8291,X
53242,PJM,AEPCS,CCCSSLTA,900,53242,PJM,AEPCS,CCCSSTLA,900,SCALAR,SECONDARY,,OH,0,8292,X
53243,PJM,AEPCS,CCCSSLTA,88,53243,PJM,AEPCS,CCCSSTLA,901,SCALAR,SECONDARY,,OH,0,8293,X
53244,PJM,DPL,MDDGS,USG2BASIC,53244,PJM,DPL,MDGS_IDR,MDGS51,IDR,SECONDARY_120_480V,,MD,0,8294,N
53245,PJM,DPL,MDDGS,USGSSPHTG,53245,PJM,DPL,MDGS_IDR,MDGS51,IDR,SECONDARY_120_480V,,MD,0,8295,N
53246,PJM,JCPL,RSNH,JC_RS_01D,53246,PJM,JCPL,RSNH,RS,SCALAR,SECONDARY,,NJ,100,8296,Y
53247,PJM,DAYTON,ISS2,737,53247,PJM,DAYTON,IDR,737,IDR,SECONDARY,,OH,0,8297,Y
53248,PJM,AEPOP,CCOPGS2O,845,53248,PJM,AEPOP,CCOP_IDR,845,IDR,SECONDARY,,OH,0,8298,X
53249,NYISO,NIMO,1SC7,SC7,53249,NYISO,NIMO,IDR,SC7,IDR,SECONDARY,,NY,0,8299,X
53250,NYISO,NIMO,2SC7,SC7,53250,NYISO,NIMO,IDR,SC7,IDR,PRIMARY,,NY,0,8300,X
53251,NYISO,NIMO,3SC7,SC7,53251,NYISO,NIMO,IDR,SC7,IDR,SUBTRANS,,NY,0,8301,Y
53252,NYISO,NIMO,4SC7,SC7,53252,NYISO,NIMO,IDR,SC7,IDR,TRANS,,NY,0,8302,Y
53253,PJM,PECO,113,R,53253,PJM,PECO,IDR,R,IDR,SECONDARY,SECONDARY,PA,100,8303,Y
53254,PJM,APSPA,GSIS,WP-GP35D,53254,PJM,APSPA,GSIS_IDR,WP-GP35D,IDR,SECONDARY,WP_SEC,PA,0,8304,N
53255,NEPOOL,BECO,R-1,R-1,53255,NEPOOL,BECO,R1,R1,SCALAR,SMSEC,,MA,1,8305,Y
53256,PJM,PENELEC,RSNH,PN-GSMF,53256,PJM,PENELEC,PRSNH,GS,SCALAR,SECONDARY,,PA,100,8306,N
53257,PJM,AECO,MONTHLY,MGSPRIMARY,53257,PJM,AECO,MGSPRI,MGS,IDR,PRIMARY,,NJ,0,8307,Y
53258,PJM,AECO,MONTHLY,MGSPRIMARY,53258,PJM,AECO,MGSPRI,MGS,SCALAR,PRIMARY,,NJ,0,8308,N
53259,PJM,APSPA,GSIL,WP-GP35D,53259,PJM,APSPA,GSIL,WP-GP35D,IDR,PRIMARY,WP_PRI,PA,0,8309,N
53260,PJM,DEOK,DS5,DM01,53260,PJM,DEOK,DS5,DM01,SCALAR,SECONDARY,,OHIO,0,8310,Y
53261,PJM,AEPCS,CCCSGS3O,856,53261,PJM,AEPCS,CCCS_IDR,856,IDR,PRIMARY,PRIMARY,OH,0,8311,X
53262,PJM,AEPCS,CCCSGS3O,855,53262,PJM,AEPCS,CCCS_IDR,855,IDR,SECONDARY,SECONDARY,OH,0,8312,X
53263,PJM,AEPCS,CCCSFLAT,832,53263,PJM,AEPCS,CCCSFLTA,832,SCALAR,SECONDARY,,OH,0,8313,X
53264,PJM,DAYTON,TS01,797,53264,PJM,DAYTON,TS01   ,797,SCALAR,SECONDARY,,OH,0,8314,N
53265,ERCOT,SHU,,PN61112.1,53265,ERCOT,SHU,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0,8315,Y
53266,ERCOT,SHU,,PN61113,53266,ERCOT,SHU,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0,8316,Y
53267,ERCOT,SHU,,PN61113.1,53267,ERCOT,SHU,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0,8317,Y
53268,ERCOT,SHU,,PN61114,53268,ERCOT,SHU,,ERCOT_BUS,SCALAR,B,PRIMARY,TX,0,8318,Y
53269,PJM,AEPCS,CCCSFLAT,832,53269,PJM,AEPCS,CCCSFLTA,832,SCALAR,SECONDARY,,OH,0,8319,X
53270,PJM,APSPA,GPI,WP-PP40D,53270,PJM,APSPA,GPI,WP-PP40D,SCALAR,SUBTRANSMISSION,WP_SUB,PA,0,8320,N
53271,PJM,APSPA,GPI,WP-PP40D,53271,PJM,APSPA,GPI_IDR,WP-PP40D,IDR,SUBTRANSMISSION,WP_SUB,PA,0,8321,Y
53272,PJM,PENELEC,GSIS,PN-GSMD,53272,PJM,PENELEC,PGSIS,GS,SCALAR,SECONDARY,SECONDARY,PA,0,8322,Y
53273,PJM,DPL,MDDGS,USG2BASIC,53273,PJM,DPL,MDGS,MDGS51,SCALAR,SECONDARY_120_480V,,MD,0,8323,Y
53274,PJM,METED,GSTC,ME-GSMF,53274,PJM,METED,MGSTC,GST,SCALAR,SECONDARY,,PA,0,8324,Y
53275,PJM,METED,GSTC,ME-GSMD,53275,PJM,METED,MGSTC,GST,SCALAR,SECONDARY,SECONDARY,PA,0,8325,Y
53276,PJM,APS,GSIS,PE-PH2D,53276,PJM,APS,GSIS,PE-PH2D,SCALAR,SECONDARY,PE_SEC,MD,0,8326,Y
53277,PJM,AECO,NJARS,RSBASIC,53277,PJM,AECO,NJARS,RSBASIC,SCALAR,SECONDARY,,NJ,100,8327,Y
53278,PJM,AECO,NJART,RSTOU,53278,PJM,AECO,NJART,RSTOU,SCALAR,SECONDARY,,NJ,100,8328,Y
53279,PJM,DPLDE,MONTHLY,UGSPTOU,53279,PJM,DPLDE,IDR,GSP,IDR,PRIMARY_2400_34500V,,DE,0,8329,Y
53280,PJM,AEPCS,CCCSGS2O,207,53280,PJM,AEPCS,CCCS_IDR,840,IDR,SECONDARY,,OH,0,8330,X
53281,PJM,AEPCS,CCCSGS2O,207,53281,PJM,AEPCS,CCCSGS2O,840,SCALAR,SECONDARY,,OH,0,8331,X
53282,PJM,DPL,MDDGS,USGSBASIC,53282,PJM,DPL,MDGS,MDGS11,SCALAR,SECONDARY_120_480V,,MD,0,8332,Y
53283,PJM,DPL,MONTHLY,ULGSTOU,53283,PJM,DPL,MDLG_IDR,MDLG16,IDR,SECONDARY_120_480V,,MD,0,8333,Y
53284,NYISO,ORU,,X9L,53284,NYISO,ORU,X9N-IDR,X9N,IDR,SUBTRANS,,NY,0,8334,Y
53285,PJM,PEPCODC,RDSH,153,53285,PJM,PEPCODC,RDSH,53,SCALAR,MMA1,,DC,100,8335,Y
53286,PJM,JCPL,RSNH,JC_RS__01D,53286,PJM,JCPL,RSNH,RS,SCALAR,SECONDARY,SECONDARY,NJ,100,8336,Y
53287,PJM,COMED,,HV4,53287,PJM,COMED,IDR,R09,IDR,R09,,IL,0,8337,Y
53288,PJM,DEOK,DM0,DM02,53288,PJM,DEOK,IDR,DM02,IDR,SECONDARY,,OHIO,0,8338,N
53289,PJM,DEOK,DS4,EH,53289,PJM,DEOK,IDR,EH,IDR,SECONDARY,,OHIO,0,8339,N
53290,PJM,DEOK,DS5,EH,53290,PJM,DEOK,IDR,EH,IDR,SECONDARY,,OHIO,0,8340,N
53291,PJM,AECO,MONTHLY,AGSSECONDH,53291,PJM,AECO,IDR,AGS,IDR,SECONDARY,,NJ,0,8341,Y
53292,PJM,AMERENIP,CSTM,DS2,53292,MISO,AMERENIP,CSTM   ,DS2,SCALAR,SECONDARY,,IL,0,8342,N
53293,PJM,AMERENCIPS,CSTM,DS2,53293,MISO,AMERENIP,CSTM   ,DS2,SCALAR,SECONDARY,,IL,0,8343,N
53294,PJM,AMERENCILCO,CSTM,DS2,53294,MISO,AMERENIP,CSTM   ,DS2,SCALAR,SECONDARY,,IL,0,8344,N
53295,ERCOT,AEPCPL,,847,53295,ERCOT,AEPCPL,,ERCOT_BUS,IDR,B,Primary,TX,0,8345,Y
53296,PJM,ATSICE,TL,CE-GSD,53296,PJM,ATSICE,CE_TL,CE-GSD,SCALAR,SECONDARY,Lighting,OH,0,8346,Y
53297,PJM,AMERENCIPS,D2SLL-,DS2,53297,MISO,AMERENCIPS,D2SLL,DS2,SCALAR,SECONDARY,,IL,0,8347,Y
53298,MISO,AMERENCIPS,LITE,DS5,53298,MISO,AMERENCIPS,LIGHTING,DS5,SCALAR,SECONDARY,,IL,0,8348,Y
53299,PJM,DPLDE,DEDGS,UMGSSBASIC,53299,PJM,DPLDE,IDR,UMGSSBASIC,IDR,SECONDARY_120_480V,,DE,0,8349,Y
53300,PJM,BGE,172,INTERVAL GLP 13KV,53300,PJM,BGE,GLP_IDR,GLP72,IDR,PRIMARY_13AND4KV,General Service Large Time-of-Use (> 60 kW),MD,0,8350,N
53301,PJM,ATSITE,,TE-GSD,53301,PJM,ATSITE,TE_SL,TE-GSD,SCALAR,SECONDAR,,OH,0,8351,Y
53302,PJM,PENELEC,GSIS,PN-GSMD,53302,PJM,PENELEC,PGSIL,GS,SCALAR,SECONDARY,,PA,0,8352,Y
53303,PJM,ATSITE,SL,TE-GSD,53303,PJM,ATSITE,TE_SL,TE-GSD,SCALAR,SECONDARY,,OH,0,8353,Y
53304,PJM,PENELEC,RTNH,PN-RSD,53304,PJM,PENELEC,PRTNH,RS,SCALAR,SECONDARY,,PA,100,8354,Y
53305,NEPOOL,CMP,,1,53305,NEPOOL,CMP,RES,1,SCALAR,SECONDARY,,ME,100,8355,Y
53306,PJM,DAYTON,SS03,737,53306,PJM,DAYTON,SS03,737,SCALAR,SECONDARY,,OH,0,8356,Y
53307,PJM,DAYTON,ISS1,137,53307,PJM,DAYTON,SS00_IDR,137,IDR,SECONDARY,,OH,0,8357,N
53308,PJM,DAYTON,RS01,711,53308,PJM,DAYTON,RS01,711,SCALAR,SECONDARY,Residential,OH,100,8358,Y
53309,PJM,DAYTON,RS02,711,53309,PJM,DAYTON,RS02,711,SCALAR,SECONDARY,Residential,OH,100,8359,Y
53310,PJM,ATSIPP,C2,PP-GSLD,53310,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0,8360,Y
53311,MISO,AMERENIP,IDR,DS2,53311,MISO,AMERENIP,IDR,DS2,IDR,SECONDARY,,IL,0,8361,Y
53312,MISO,AMERENCILCO,IDR,DS2,53312,MISO,AMERENCILCO,IDR,DS2,IDR,SECONDARY,,IL,0,8362,Y
53313,PJM,PEPCO,SL,PMEL_OL,53313,PJM,PEPCO,SL,PMEL_OL,SCALAR,SL,,NJ,0,8363,Y
53314,PJM,DPLDE,DEDGD,UMGSSBASIC,53314,PJM,DPLDE,IDR,MGSS,IDR,SECONDARY_120_480V,,DE,0,8364,Y
53315,PJM,BGE,44,RL,53315,PJM,BGE,RL,44,SCALAR,SECONDARY,,MD,100,8365,Y
53316,PJM,DAYTON,SL01,717,53316,PJM,DAYTON,SL01,717,SCALAR,SECONDARY,,OH,0,8366,Y
53317,PJM,PPL,GS1,GS-1,53317,PJM,PPL,GS-1,GS-1,SCALAR,SECONDARY,SECONDARY,PA,0,8367,N
53318,PJM,PPL,IDR_GS3,GS-3,53318,PJM,PPL,IDR,GS-3,IDR,SECONDARY,SECONDARY,PA,0,8368,Y
53319,PJM,ATSIPP,C1,PP-GSLD,53319,PJM,ATSIPP,PP-GSD_IDR,PP-GSD,IDR,SECONDARY,,OH,0,8369,N
53320,PJM,ATSIPP,C1,PP-GSLD,53320,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,OH,0,8370,Y
53321,NYISO,NIMO,1SC2D,SC2D,53321,NYISO,NIMO,SC2_D_SECONDARY,SC2D,SCALAR,SECONDARY,,NY,0,8371,Y
53322,NYISO,NIMO,2SC2D,SC2D,53322,NYISO,NIMO,SC2_D_PRIMARY,SC2D,SCALAR,PRIMARY,,NY,0,8372,Y
53323,NYISO,NIMO,2SC2D,SC2D,53323,NYISO,NIMO,IDR,SC2D,SCALAR,PRIMARY,,NY,0,8373,N
53324,NYISO,NIMO,1SC2D,SC2D,53324,NYISO,NIMO,IDR,SC2D,IDR,SECONDARY,,NY,0,8374,N
53325,NYISO,NIMO,SC1_VTOU,SC-1 VTOU,53325,NYISO,NIMO,SC1_VTOU,SC1,SCALAR,SECONDARY,,NY,0,8375,Y
53326,NEPOOL,BECO,R-3,R-3,53326,NEPOOL,BECO,R3,R3,SCALAR,SMSEC,,MA,100,8376,Y
53327,NEPOOL,COMELEC,R-3,R-3,53327,NEPOOL,COMELEC,R3,R3,SCALAR,SMSEC,,MA,100,8377,Y
53328,PJM,DPL,MDDGP,UGSPTOU,53328,PJM,DPL,MDGSP,MDGSP18,SCALAR,PRIMARY_2400_34500V,,MD,0,8378,Y
53329,PJM,DPL,MONTHLY,UGSP3TOU,53329,PJM,DPL,MDGSP_IDR,MDGSP58,IDR,PRIMARY_2400_34500V,,MD,0,8379,Y
53330,NEPOOL,NHECO,COMMERCL,B2X,53330,NEPOOL,NHECO,COMMERCL,B2,SCALAR,SECONDARY,All Other Members,NH,0,8380,Y
53331,NEPOOL,NHECO,COMMERCL,B32X,53331,NEPOOL,NHECO,COMMERCL,B32,SCALAR,SECONDARY,All Other Members,NH,0,8381,Y
53332,NEPOOL,NHECO,COMLARGE,INDX,53332,NEPOOL,NHECO,COMLARGE,IND,SCALAR,SECONDARY,All Other Members,NH,0,8382,Y
53333,NEPOOL,NHECO,COMMERCL,LB2X,53333,NEPOOL,NHECO,COMMERCL,LB2,SCALAR,SECONDARY,All Other Members,NH,0,8383,Y
53334,NEPOOL,NHECO,COMLARGE,LB32X,53334,NEPOOL,NHECO,COMLARGE,LB32,SCALAR,SECONDARY,All Other Members,NH,0,8384,Y
53335,NEPOOL,NHECO,PRIMARYG,PX,53335,NEPOOL,NHECO,PRIMARYG_IDR,P,IDR,PRIMARY,Primary Members,NH,0,8385,Y
53336,NEPOOL,NRI,S14,S14,53336,NEPOOL,NRI,S00,S14,SCALAR,SMSEC,Secondary Voltage,RI,0,8386,Y
53337,NEPOOL,NRI,X01,X01,53337,NEPOOL,NRI,IDR,X01,IDR,PRIMARY,Primary Voltage,RI,0,8387,Y
53338,NEPOOL,UI,M010002,M010002,53338,NEPOOL,UI,R,10,SCALAR,SECONDARY,,CT,100,8388,Y
53339,NEPOOL,UI,,M541112,53339,NEPOOL,UI,LPT,541,SCALAR,SECONDARY,,CT,0,8389,Y
53340,NEPOOL,UINH,,2A,53340,NEPOOL,UINH,D,2A,SCALAR,D,Domestic,NH,100,8390,Y
53341,PJM,PSEG,RHS(HTG),RHS(HTG),53341,PJM,PSEG,RHS,RHS,SCALAR,SECONDARY,,NJ,100,8391,Y
53342,PJM,PSEG,RLM,RLM,53342,PJM,PSEG,RLM,RLM,SCALAR,SECONDARY,,NJ,100,8392,Y
53343,PJM,PSEG,RS,RS,53343,PJM,PSEG,RS,RS,SCALAR,SECONDARY,,NJ,100,8393,Y
53344,PJM,PEPCODC,RDNS,150,53344,PJM,PEPCODC,RDNS,50,SCALAR,MMA1,,DC,100,8394,Y
53345,PJM,PEPCODC,DAILY,176,53345,PJM,PEPCODC,IDR,76,SCALAR,MMA1,1.68,NJ,100,8395,Y
53346,PJM,PEPCODC,MMA2,178,53346,PJM,PEPCODC,MMA1,78,SCALAR,GSLV,1.68,NJ,100,8396,Y
53347,NYISO,RGE,805,RED14SCE8A,53347,NYISO,RGE,805,8,SCALAR,PRIMARY,,NY,0,8397,Y
53348,NYISO,RGE,805,RED14SCE8A,53348,NYISO,RGE,805,8,SCALAR,PRIMARY,,NY,0,8398,Y
53349,NYISO,RGE,805,RED14SCE8A,53349,NYISO,RGE,IDR,8,IDR,PRIMARY,,NY,0,8399,N
53350,NYISO,RGE,805,RED14SCE8A,53350,NYISO,RGE,IDR,8,IDR,PRIMARY,,NY,0,8400,N
53351,NYISO,RGE,802,RED14TSE8A,53351,NYISO,RGE,802,8,SCALAR,SECONDARY,,NY,0,8401,Y
