,SOURCEID,MARKET,DISCO_CODE,LOAD_PROFILE,RATE_CLASS,ESG_SOURCEID,MARKET_1,DISCO_CODE_1,PROFILE_CLASS,RATE_CLASS_1,METER_TYPE,LOSS_CODE,LOSS_DESCRIPTION,STATE,RES_FLAG,SEQ_ID,DEFAULT_FLAG,GROUP
1760,50592,PJM,APSPA,GSCS,WP-GS20D,50592,PJM,APSPA,GSCS_IDR,WP-GS20D,IDR,PRIMARY,WP_PRI,PA,0.0,5693,N,"('PJM', 'APSPA', 'WP-GS20D')"
1761,51322,PJM,APSPA,GSIS,WP-GS20D,51322,PJM,APSPA,GSIS,WP-GS20D,SCALAR,SECONDARY,WP_SEC,PA,0.0,6423,Y,"('PJM', 'APSPA', 'WP-GS20D')"
1762,51323,PJM,APSPA,GSIS,WP-GS20F,51323,PJM,APSPA,GSIS,WP-GS20D,SCALAR,SECONDARY,WP_SEC,PA,0.0,6424,Y,"('PJM', 'APSPA', 'WP-GS20D')"
1763,51327,PJM,APSPA,GSIS,WP-GS20F,51327,PJM,APSPA,GSIS,WP-GS20D,SCALAR,SECONDARY,WP_SEC,PA,0.0,6428,Y,"('PJM', 'APSPA', 'WP-GS20D')"
1764,52708,PJM,APSPA,GSIS,WP-GS20D,52708,PJM,APSPA,GSCS_IDR,WP-GS20D,IDR,SECONDARY,WP_SEC,PA,0.0,7758,N,"('PJM', 'APSPA', 'WP-GS20D')"
1765,50596,PJM,APSPA,GSCS,WP-GP30SD,50596,PJM,APSPA,GSCS,WP-GP30SD,SCALAR,SECONDARY,WP_SEC,PA,0.0,5697,Y,"('PJM', 'APSPA', 'WP-GP30SD')"
1766,50597,PJM,APSPA,GSCS,WP-GP30SD,50597,PJM,APSPA,GSCS,WP-GP30SD,SCALAR,PRIMARY,WP_PRI,PA,0.0,5698,Y,"('PJM', 'APSPA', 'WP-GP30SD')"
1767,50598,PJM,APSPA,GSCS,WP-GP30SD,50598,PJM,APSPA,GSCS,WP-GP30SD,SCALAR,SUBTRANSMISSION,WP_SUB,PA,0.0,5699,N,"('PJM', 'APSPA', 'WP-GP30SD')"
1768,50599,PJM,APSPA,GSCS,WP-GP30SD,50599,PJM,APSPA,GSCS_IDR,WP-GP30SD,IDR,PRIMARY,WP_PRI,PA,0.0,5700,N,"('PJM', 'APSPA', 'WP-GP30SD')"
1769,50600,PJM,APSPA,GSCS,WP-GP30SD,50600,PJM,APSPA,GSCS_IDR,WP-GP30SD,IDR,SUBTRANSMISSION,WP_SUB,PA,0.0,5701,Y,"('PJM', 'APSPA', 'WP-GP30SD')"
1770,50601,PJM,APSPA,LPC,WP-GP30SD,50601,PJM,APSPA,LPC,WP-GP30SD,SCALAR,TRANSMISSION,WP_TRAN,PA,0.0,5702,N,"('PJM', 'APSPA', 'WP-GP30SD')"
1771,50602,PJM,APSPA,LPC,WP-GP30SD,50602,PJM,APSPA,LPC_IDR,WP-GP30SD,IDR,TRANSMISSION,WP_TRAN,PA,0.0,5703,Y,"('PJM', 'APSPA', 'WP-GP30SD')"
1772,51320,PJM,APSPA,GSIS,WP-GP30SD,51320,PJM,APSPA,GSIS,WP-GP30SD,SCALAR,SECONDARY,WP_SEC,PA,0.0,6421,Y,"('PJM', 'APSPA', 'WP-GP30SD')"
1773,51321,PJM,APSPA,GSIS,WP-GP30SF,51321,PJM,APSPA,GSIS,WP-GP30SD,IDR,SECONDARY,WP_SEC,PA,0.0,6422,Y,"('PJM', 'APSPA', 'WP-GP30SD')"
1774,51324,PJM,APSPA,GSIS,WP-GP30SD,51324,PJM,APSPA,GSIS,WP-GP30SD,SCALAR,SECONDARY,WP_SEC,PA,0.0,6425,Y,"('PJM', 'APSPA', 'WP-GP30SD')"
1775,51325,PJM,APSPA,GSIS,WP-GP30SF,51325,PJM,APSPA,GSIS,WP-GP30SD,SCALAR,SECONDARY,WP_SEC,PA,0.0,6426,Y,"('PJM', 'APSPA', 'WP-GP30SD')"
1776,53146,PJM,APSPA,GSIS,WP-GP30SD,53146,PJM,APSPA,GSIS_IDR,WP-GP30SD,IDR,SECONDARY,WP_SEC,PA,0.0,8196,N,"('PJM', 'APSPA', 'WP-GP30SD')"
1777,50497,MISO,AMERENCIPS,DS2LH-CIPS,DS2,50497,MISO,AMERENCIPS,DS2LH,DS2,SCALAR,SECONDARY,,IL,0.0,5598,Y,"('MISO', 'AMERENCIPS', 'DS2')"
1778,49168,MISO,AMERENCIPS,DS2HH-CIPS,DS2,49168,MISO,AMERENCIPS,DS2HH,DS2,SCALAR,SECONDARY,,IL,0.0,4268,Y,"('MISO', 'AMERENCIPS', 'DS2')"
1779,49169,MISO,AMERENCIPS,DS2HL-CIP,DS2,49169,MISO,AMERENCIPS,DS2HL,DS2,SCALAR,SECONDARY,,IL,0.0,4269,Y,"('MISO', 'AMERENCIPS', 'DS2')"
1780,49170,MISO,AMERENCIPS,DS2LH-CIPS,DS2,49170,MISO,AMERENCIPS,DS2LH,DS2,SCALAR,SECONDARY,,IL,0.0,4270,Y,"('MISO', 'AMERENCIPS', 'DS2')"
1781,49171,MISO,AMERENCIPS,DS2LL-CIPS,DS2,49171,MISO,AMERENCIPS,DS2LL,DS2,SCALAR,SECONDARY,,IL,0.0,4271,Y,"('MISO', 'AMERENCIPS', 'DS2')"
1782,53297,PJM,AMERENCIPS,D2SLL-,DS2,53297,MISO,AMERENCIPS,D2SLL,DS2,SCALAR,SECONDARY,,IL,0.0,8347,Y,"('MISO', 'AMERENCIPS', 'DS2')"
1783,50498,MISO,AMERENCIPS,IDR,DS4,50498,MISO,AMERENCIPS,IDR,DS4,IDR,TRANSMISSION,,IL,0.0,5599,Y,"('MISO', 'AMERENCIPS', 'DS4')"
1784,50499,MISO,AMERENCIPS,IDR,DS4,50499,MISO,AMERENCIPS,IDR,DS4,IDR,SECONDARY,,IL,0.0,5600,Y,"('MISO', 'AMERENCIPS', 'DS4')"
1785,49181,MISO,AMERENCIPS,IDR,DS4,49181,MISO,AMERENCIPS,IDR,DS4,IDR,PRIMARY,,IL,0.0,4281,Y,"('MISO', 'AMERENCIPS', 'DS4')"
1786,49182,MISO,AMERENCIPS,IDR,DS4,49182,MISO,AMERENCIPS,IDR,DS4,IDR,HV,,IL,0.0,4282,Y,"('MISO', 'AMERENCIPS', 'DS4')"
1787,50513,PJM,PENELEC,GSCL,PN-GSMD,50513,PJM,PENELEC,PGSCL,GS,SCALAR,SECONDARY,SECONDARY,PA,0.0,5614,Y,"('PJM', 'PENELEC', 'GS')"
1788,50427,PJM,PENELEC,GSCM,PN-GSMD,50427,PJM,PENELEC,PGSCM,GS,SCALAR,SECONDARY,SECONDARY,PA,0.0,5528,Y,"('PJM', 'PENELEC', 'GS')"
1789,50428,PJM,PENELEC,GSCS,PN-GSMD,50428,PJM,PENELEC,PGSCS,GS,SCALAR,SECONDARY,SECONDARY,PA,0.0,5529,Y,"('PJM', 'PENELEC', 'GS')"
1790,50430,PJM,PENELEC,GSCM,PN-GSSD,50430,PJM,PENELEC,PGSCM,GS,SCALAR,SECONDARY,SECONDARY,PA,0.0,5531,Y,"('PJM', 'PENELEC', 'GS')"
1791,51914,PJM,PENELEC,GSCS,PN-GSSF,51914,PJM,PENELEC,PGSCS,GS,SCALAR,SECONDARY,,PA,0.0,7014,Y,"('PJM', 'PENELEC', 'GS')"
1792,51915,PJM,PENELEC,GSCM,PN-GSSF,51915,PJM,PENELEC,PGSCM,GS,SCALAR,SECONDARY,,PA,0.0,7015,Y,"('PJM', 'PENELEC', 'GS')"
1793,51920,PJM,PENELEC,GSCM,PN-GSSF,51920,PJM,PENELEC,PGSCM,GS,SCALAR,SECONDARY,SECONDARY,PA,0.0,7020,Y,"('PJM', 'PENELEC', 'GS')"
1794,51921,PJM,PENELEC,GSIS,PN-GSSF,51921,PJM,PENELEC,PGSIS,GS,SCALAR,SECONDARY,SECONDARY,PA,0.0,7021,Y,"('PJM', 'PENELEC', 'GS')"
1795,51922,PJM,PENELEC,GSCS,PN-GSSF,51922,PJM,PENELEC,PGSCS,GS,SCALAR,SECONDARY,SECONDARY,PA,0.0,7022,Y,"('PJM', 'PENELEC', 'GS')"
1796,49483,PJM,PENELEC,GSCS,PN-GSSD,49483,PJM,PENELEC,PGSCS,GS,SCALAR,SECONDARY,SECONDARY,PA,0.0,4583,Y,"('PJM', 'PENELEC', 'GS')"
1797,49484,PJM,PENELEC,GSCM,PN-GS,49484,PJM,PENELEC,PGSCM,GS,SCALAR,SECONDARY,SECONDARY,PA,0.0,4584,Y,"('PJM', 'PENELEC', 'GS')"
1798,49485,PJM,PENELEC,GSCL,PN-GS,49485,PJM,PENELEC,PGSCL,GS,SCALAR,SECONDARY,SECONDARY,PA,0.0,4585,Y,"('PJM', 'PENELEC', 'GS')"
1799,49486,PJM,PENELEC,GSIS,PN-GSSD,49486,PJM,PENELEC,PGSIS,GS,SCALAR,SECONDARY,SECONDARY,PA,0.0,4586,Y,"('PJM', 'PENELEC', 'GS')"
1800,49487,PJM,PENELEC,GSIL,PN-GS,49487,PJM,PENELEC,PGSIL,GS,SCALAR,SECONDARY,SECONDARY,PA,0.0,4587,Y,"('PJM', 'PENELEC', 'GS')"
1801,49494,PJM,PENELEC,GSIS,PN-GS,49494,PJM,PENELEC,IDR,GS,IDR,SECONDARY,SECONDARY,PA,0.0,4594,N,"('PJM', 'PENELEC', 'GS')"
1802,49495,PJM,PENELEC,GSIL,PN-GS,49495,PJM,PENELEC,IDR,GS,IDR,SECONDARY,SECONDARY,PA,0.0,4595,N,"('PJM', 'PENELEC', 'GS')"
1803,51318,PJM,PENELEC,GSCM,PN-GSMF,51318,PJM,PENELEC,PGSCM,GS,SCALAR,SECONDARY,SECONDARY,PA,0.0,6419,Y,"('PJM', 'PENELEC', 'GS')"
1804,51335,PJM,PENELEC,GSCM,PN-GSMBD,51335,PJM,PENELEC,PGSCM,GS,SCALAR,SECONDARY,,PA,0.0,6436,Y,"('PJM', 'PENELEC', 'GS')"
1805,51336,PJM,PENELEC,GSCM,PN-GSMBF,51336,PJM,PENELEC,PGSCM,GS,SCALAR,SECONDARY,,PA,0.0,6437,Y,"('PJM', 'PENELEC', 'GS')"
1806,52917,PJM,PENELEC,GSCL,PN-GSMF,52917,PJM,PENELEC,PGSCL,GS,SCALAR,SECONDARY,SECONDARY,PA,0.0,7967,Y,"('PJM', 'PENELEC', 'GS')"
1807,53141,PJM,PENELEC,GSCS,PN-GSMF,53141,PJM,PENELEC,PGSCS,GS,SCALAR,SECONDARY,SECONDARY,PA,0.0,8191,Y,"('PJM', 'PENELEC', 'GS')"
1808,53142,PJM,PENELEC,GSCM,PN-GPF,53142,PJM,PENELEC,PGSCM,GS,SCALAR,TRANSMISSION,,PA,0.0,8192,Y,"('PJM', 'PENELEC', 'GS')"
1809,53223,PJM,PENELEC,GSCM,PN-GPF,53223,PJM,PENELEC,IDR,GS,IDR,TRANSMISSION,,PA,0.0,8273,N,"('PJM', 'PENELEC', 'GS')"
1810,53230,PJM,PENELEC,GSCL,PN-GSMD,53230,PJM,PENELEC,IDR,GS,IDR,SECONDARY,,PA,0.0,8280,N,"('PJM', 'PENELEC', 'GS')"
1811,53231,PJM,PENELEC,GSIS,PN-GSMD,53231,PJM,PENELEC,IDR,GS,IDR,SECONDARY,,PA,0.0,8281,Y,"('PJM', 'PENELEC', 'GS')"
1812,53233,PJM,PENELEC,GSCM,PN-HD,53233,PJM,PENELEC,IDR,GS,IDR,SECONDARY,,PA,0.0,8283,Y,"('PJM', 'PENELEC', 'GS')"
1813,53234,PJM,PENELEC,GSCL,PN-HD,53234,PJM,PENELEC,IDR,GS,IDR,SECONDARY,,PA,0.0,8284,Y,"('PJM', 'PENELEC', 'GS')"
1814,53256,PJM,PENELEC,RSNH,PN-GSMF,53256,PJM,PENELEC,PRSNH,GS,SCALAR,SECONDARY,,PA,100.0,8306,N,"('PJM', 'PENELEC', 'GS')"
1815,53272,PJM,PENELEC,GSIS,PN-GSMD,53272,PJM,PENELEC,PGSIS,GS,SCALAR,SECONDARY,SECONDARY,PA,0.0,8322,Y,"('PJM', 'PENELEC', 'GS')"
1816,53302,PJM,PENELEC,GSIS,PN-GSMD,53302,PJM,PENELEC,PGSIL,GS,SCALAR,SECONDARY,,PA,0.0,8352,Y,"('PJM', 'PENELEC', 'GS')"
1817,53968,PJM,PENELEC,GSIL,PN-GSLF,53968,PJM,PENELEC,PGSIL,GS,SCALAR,SECONDARY,,PA,0.0,9018,Y,"('PJM', 'PENELEC', 'GS')"
1818,53973,PJM,PENELEC,GSCM,WV_GS1_01D,53973,PJM,PENELEC,PGSCM,GS,SCALAR,SECONDARY,,PA,0.0,9023,Y,"('PJM', 'PENELEC', 'GS')"
1819,53974,PJM,PENELEC,GSCM,WV_GS3_01F,53974,PJM,PENELEC,PGSCM,GS,SCALAR,SECONDARY,,PA,0.0,9024,Y,"('PJM', 'PENELEC', 'GS')"
1820,50515,PJM,METED,OLM,ME-STLTD,50515,PJM,METED,OLS,OLM,SCALAR,SECONDARY,SECONDARY,PA,0.0,5616,Y,"('PJM', 'METED', 'OLM')"
1821,52275,PJM,METED,OLM,ME-STLTF,52275,PJM,METED,OLS,OLM,SCALAR,SECONDARY,SECONDARY,PA,0.0,7375,Y,"('PJM', 'METED', 'OLM')"
1822,40330,NYISO,CONED,0-47542,51,40330,NYISO,CONED,IDR,SC51,IDR,SECONDARY,,NY,0.0,2439,N,"('NYISO', 'CONED', 'SC51')"
1823,40255,NYISO,CONED,0-47542,71,40255,NYISO,CONED,IDR,SC51,IDR,SECONDARY,,NY,0.0,2442,Y,"('NYISO', 'CONED', 'SC51')"
1824,40331,NYISO,CONED,122555-286305,51,40331,NYISO,CONED,IDR,SC51,IDR,SECONDARY,,NY,0.0,2466,N,"('NYISO', 'CONED', 'SC51')"
1825,40257,NYISO,CONED,122555-286305,71,40257,NYISO,CONED,IDR,SC51,IDR,SECONDARY,,NY,0.0,2469,Y,"('NYISO', 'CONED', 'SC51')"
1826,40332,NYISO,CONED,1858670-99999999,51,40332,NYISO,CONED,IDR,SC51,IDR,SECONDARY,,NY,0.0,2823,N,"('NYISO', 'CONED', 'SC51')"
1827,40259,NYISO,CONED,1858670-99999999,71,40259,NYISO,CONED,IDR,SC51,IDR,SECONDARY,,NY,0.0,2826,Y,"('NYISO', 'CONED', 'SC51')"
1828,40333,NYISO,CONED,286305-1858670,51,40333,NYISO,CONED,IDR,SC51,IDR,SECONDARY,,NY,0.0,2970,N,"('NYISO', 'CONED', 'SC51')"
1829,40258,NYISO,CONED,286305-1858670,71,40258,NYISO,CONED,IDR,SC51,IDR,SECONDARY,,NY,0.0,2973,Y,"('NYISO', 'CONED', 'SC51')"
1830,49982,NYISO,CONED,13999_38999,71,49982,NYISO,CONED,SC51_13999_38999_SUMMER_KWHR,SC51,SCALAR,SECONDARY,,NY,0.0,5082,Y,"('NYISO', 'CONED', 'SC51')"
1831,49983,NYISO,CONED,38999_89999,71,49983,NYISO,CONED,SC51_38999_89999_SUMMER_KWHR,SC51,SCALAR,SECONDARY,,NY,0.0,5083,Y,"('NYISO', 'CONED', 'SC51')"
1832,49984,NYISO,CONED,89999_999999999,71,49984,NYISO,CONED,SC51_89999_999999999_SUMMER_KWHR,SC51,SCALAR,SECONDARY,,NY,0.0,5084,Y,"('NYISO', 'CONED', 'SC51')"
1833,40334,NYISO,CONED,47542-122555,51,40334,NYISO,CONED,IDR,SC51,IDR,SECONDARY,,NY,0.0,3129,N,"('NYISO', 'CONED', 'SC51')"
1834,40256,NYISO,CONED,47542-122555,71,40256,NYISO,CONED,IDR,SC51,IDR,SECONDARY,,NY,0.0,3132,Y,"('NYISO', 'CONED', 'SC51')"
1835,49981,NYISO,CONED,0_13999,71,49981,NYISO,CONED,SC51_0_13999_SUMMER_KWHR,SC51,SCALAR,SECONDARY,,NY,0.0,5081,Y,"('NYISO', 'CONED', 'SC51')"
1836,49573,NYISO,CONED,0_13999,51,49573,NYISO,CONED,SC51_0_13999_SUMMER_KWHR,SC51,SCALAR,SECONDARY,,NY,0.0,4673,Y,"('NYISO', 'CONED', 'SC51')"
1837,49574,NYISO,CONED,13999_38999,51,49574,NYISO,CONED,SC51_13999_38999_SUMMER_KWHR,SC51,SCALAR,SECONDARY,,NY,0.0,4674,Y,"('NYISO', 'CONED', 'SC51')"
1838,49575,NYISO,CONED,38999_89999,51,49575,NYISO,CONED,SC51_38999_89999_SUMMER_KWHR,SC51,SCALAR,SECONDARY,,NY,0.0,4675,Y,"('NYISO', 'CONED', 'SC51')"
1839,49576,NYISO,CONED,89999_999999999,51,49576,NYISO,CONED,SC51_89999_999999999_SUMMER_KWHR,SC51,SCALAR,SECONDARY,,NY,0.0,4676,Y,"('NYISO', 'CONED', 'SC51')"
1840,50433,PJM,BGE,41,R,50433,PJM,BGE,R,R41,SCALAR,SECONDARY,,MD,100.0,5534,Y,"('PJM', 'BGE', 'R41')"
1841,50400,PJM,DAYTON,SS01,117,50400,PJM,DAYTON,SS01,117,SCALAR,SECONDARY,,OH,0.0,5502,Y,"('PJM', 'DAYTON', '117')"
1842,50401,PJM,DAYTON,SS02,117,50401,PJM,DAYTON,SS02,117,SCALAR,SECONDARY,,OH,0.0,5503,Y,"('PJM', 'DAYTON', '117')"
1843,50402,PJM,DAYTON,SS03,117,50402,PJM,DAYTON,SS03,117,SCALAR,SECONDARY,,OH,0.0,5504,Y,"('PJM', 'DAYTON', '117')"
1844,50403,PJM,DAYTON,SS04,117,50403,PJM,DAYTON,SS04,117,SCALAR,SECONDARY,,OH,0.0,5505,Y,"('PJM', 'DAYTON', '117')"
1845,50404,PJM,DAYTON,SS05,117,50404,PJM,DAYTON,SS05,117,SCALAR,SECONDARY,,OH,0.0,5506,Y,"('PJM', 'DAYTON', '117')"
1846,50405,PJM,DAYTON,SS06,117,50405,PJM,DAYTON,SS06,117,SCALAR,SECONDARY,,OH,0.0,5507,Y,"('PJM', 'DAYTON', '117')"
1847,50183,PJM,DAYTON,SS00,117,50183,PJM,DAYTON,SS00,117,SCALAR,SECONDARY,,OH,0.0,5283,Y,"('PJM', 'DAYTON', '117')"
1848,50205,PJM,DAYTON,IDR,117,50205,PJM,DAYTON,IDR,117,IDR,SECONDARY,,OH,0.0,5305,N,"('PJM', 'DAYTON', '117')"
1849,50683,PJM,DAYTON,SS01,717,50683,PJM,DAYTON,SS01,117,SCALAR,SECONDARY,,OH,0.0,5784,Y,"('PJM', 'DAYTON', '117')"
1850,50684,PJM,DAYTON,SS03,717,50684,PJM,DAYTON,SS03,117,SCALAR,SECONDARY,,OH,0.0,5785,Y,"('PJM', 'DAYTON', '117')"
1851,51264,PJM,DAYTON,SS02,717,51264,PJM,DAYTON,SS02,117,SCALAR,SECONDARY,,OH,0.0,6365,Y,"('PJM', 'DAYTON', '117')"
1852,51265,PJM,DAYTON,SS04,717,51265,PJM,DAYTON,SS04,117,SCALAR,SECONDARY,,OH,0.0,6366,Y,"('PJM', 'DAYTON', '117')"
1853,51266,PJM,DAYTON,SS05,717,51266,PJM,DAYTON,SS05,117,SCALAR,SECONDARY,,OH,0.0,6367,Y,"('PJM', 'DAYTON', '117')"
1854,51267,PJM,DAYTON,SS06,717,51267,PJM,DAYTON,SS06,117,SCALAR,SECONDARY,,OH,0.0,6368,Y,"('PJM', 'DAYTON', '117')"
1855,50406,PJM,DAYTON,SS01,137,50406,PJM,DAYTON,SS01,137,SCALAR,SECONDARY,,OH,0.0,5508,Y,"('PJM', 'DAYTON', '137')"
1856,50407,PJM,DAYTON,SS02,137,50407,PJM,DAYTON,SS02,137,SCALAR,SECONDARY,,OH,0.0,5509,Y,"('PJM', 'DAYTON', '137')"
1857,50408,PJM,DAYTON,SS03,137,50408,PJM,DAYTON,SS03,137,SCALAR,SECONDARY,,OH,0.0,5510,Y,"('PJM', 'DAYTON', '137')"
1858,50409,PJM,DAYTON,SS04,137,50409,PJM,DAYTON,SS04,137,SCALAR,SECONDARY,,OH,0.0,5511,Y,"('PJM', 'DAYTON', '137')"
1859,50410,PJM,DAYTON,SS05,137,50410,PJM,DAYTON,SS05,137,SCALAR,SECONDARY,,OH,0.0,5512,Y,"('PJM', 'DAYTON', '137')"
1860,50411,PJM,DAYTON,SS06,137,50411,PJM,DAYTON,SS06,137,SCALAR,SECONDARY,,OH,0.0,5513,Y,"('PJM', 'DAYTON', '137')"
1861,50187,PJM,DAYTON,SS00,137,50187,PJM,DAYTON,SS00,137,SCALAR,SECONDARY,,OH,0.0,5287,Y,"('PJM', 'DAYTON', '137')"
1862,50208,PJM,DAYTON,IDR,137,50208,PJM,DAYTON,IDR,137,IDR,SECONDARY,,OH,0.0,5308,N,"('PJM', 'DAYTON', '137')"
1863,50685,PJM,DAYTON,SS00,737,50685,PJM,DAYTON,SS00,137,SCALAR,SECONDARY,,OH,0.0,5786,Y,"('PJM', 'DAYTON', '137')"
1864,51671,PJM,DAYTON,SS04,737,51671,PJM,DAYTON,SS04,137,SCALAR,SECONDARY,,OH,0.0,6772,Y,"('PJM', 'DAYTON', '137')"
1865,52924,PJM,DAYTON,SS01,737,52924,PJM,DAYTON,SS01,137,,SECONDARY,,OH,0.0,7974,Y,"('PJM', 'DAYTON', '137')"
1866,52925,PJM,DAYTON,SS02,737,52925,PJM,DAYTON,SS02,137,,SECONDARY,,OH,0.0,7975,Y,"('PJM', 'DAYTON', '137')"
1867,52926,PJM,DAYTON,SS03,737,52926,PJM,DAYTON,SS03,137,,SECONDARY,,OH,0.0,7976,Y,"('PJM', 'DAYTON', '137')"
1868,52927,PJM,DAYTON,SS05,737,52927,PJM,DAYTON,SS05,137,SCALAR,SECONDARY,,OH,0.0,7977,Y,"('PJM', 'DAYTON', '137')"
1869,52928,PJM,DAYTON,SS06,737,52928,PJM,DAYTON,SS06,137,,SECONDARY,,OH,0.0,7978,Y,"('PJM', 'DAYTON', '137')"
1870,53307,PJM,DAYTON,ISS1,137,53307,PJM,DAYTON,SS00_IDR,137,IDR,SECONDARY,,OH,0.0,8357,N,"('PJM', 'DAYTON', '137')"
1871,50421,PJM,METED,GSTC,ME-GSLD,50421,PJM,METED,MGSTC,GST,SCALAR,SECONDARY,SECONDARY,PA,0.0,5523,Y,"('PJM', 'METED', 'GST')"
1872,50003,PJM,METED,,ME-GSLD,50003,PJM,METED,IDR,GST,IDR,SECONDARY,,PA,0.0,5103,N,"('PJM', 'METED', 'GST')"
1873,49473,PJM,METED,GSTC,ME-GS,49473,PJM,METED,MGSTC,GST,SCALAR,SECONDARY,SECONDARY,PA,0.0,4573,Y,"('PJM', 'METED', 'GST')"
1874,49474,PJM,METED,GSTI,ME-GS,49474,PJM,METED,MGSTI,GST,SCALAR,SECONDARY,SECONDARY,PA,0.0,4574,Y,"('PJM', 'METED', 'GST')"
1875,49481,PJM,METED,GSTC,ME-GST,49481,PJM,METED,IDR,GST,IDR,SECONDARY,SECONDARY,PA,0.0,4581,N,"('PJM', 'METED', 'GST')"
1876,49482,PJM,METED,GSTI,ME-GST,49482,PJM,METED,IDR,GST,IDR,SECONDARY,SECONDARY,PA,0.0,4582,N,"('PJM', 'METED', 'GST')"
1877,50637,PJM,METED,GSTC,GSMTODD,50637,PJM,METED,IDR,GST,IDR,SECONDARY,SECONDARY,PA,0.0,5738,Y,"('PJM', 'METED', 'GST')"
1878,50638,PJM,METED,GSCL,GSMTODD,50638,PJM,METED,IDR,GST,IDR,SECONDARY,SECONDARY,PA,0.0,5739,Y,"('PJM', 'METED', 'GST')"
1879,50639,PJM,METED,GSTI,GSMTODD,50639,PJM,METED,IDR,GST,IDR,SECONDARY,SECONDARY,PA,0.0,5740,Y,"('PJM', 'METED', 'GST')"
1880,50640,PJM,METED,GSCM,GSMTODD,50640,PJM,METED,IDR,GST,IDR,SECONDARY,SECONDARY,PA,0.0,5741,Y,"('PJM', 'METED', 'GST')"
1881,50900,PJM,METED,GSIS,GSMTODD,50900,PJM,METED,IDR,GST,IDR,SECONDARY,SECONDARY,PA,0.0,6001,Y,"('PJM', 'METED', 'GST')"
1882,51296,PJM,METED,GSTC,ME-GSMTODF,51296,PJM,METED,MGSTC,GST,SCALAR,SECONDARY,SECONDARY,PA,0.0,6397,Y,"('PJM', 'METED', 'GST')"
1883,52818,PJM,METED,GSTI,ME-GSLD,52818,PJM,METED,GSTI,GST,IDR,SECONDARY,,PA,0.0,7868,Y,"('PJM', 'METED', 'GST')"
1884,52819,PJM,METED,GSTI,ME-GSLD,52819,PJM,METED,IDR,GST,IDR,SECONDARY,,PA,0.0,7869,N,"('PJM', 'METED', 'GST')"
1885,53274,PJM,METED,GSTC,ME-GSMF,53274,PJM,METED,MGSTC,GST,SCALAR,SECONDARY,,PA,0.0,8324,Y,"('PJM', 'METED', 'GST')"
1886,53275,PJM,METED,GSTC,ME-GSMD,53275,PJM,METED,MGSTC,GST,SCALAR,SECONDARY,SECONDARY,PA,0.0,8325,Y,"('PJM', 'METED', 'GST')"
1887,50434,PJM,BGE,140,R,50434,PJM,BGE,R,R140,SCALAR,SECONDARY,,MD,100.0,5535,Y,"('PJM', 'BGE', 'R140')"
1888,50436,PJM,BGE,42,RH,50436,PJM,BGE,RH,RH42,SCALAR,SECONDARY,,MD,100.0,5537,Y,"('PJM', 'BGE', 'RH42')"
1889,50438,PJM,BGE,142,RH,50438,PJM,BGE,RH,RH42,SCALAR,SECONDARY,,MD,100.0,5539,Y,"('PJM', 'BGE', 'RH42')"
1890,50337,PJM,ATSITE,,TE-GTD,50337,PJM,ATSITE,TE_C1,TE-GTD,SCALAR,TRANSMISSION,,OH,0.0,5437,Y,"('PJM', 'ATSITE', 'TE-GTD')"
1891,50338,PJM,ATSITE,,TE-GTD,50338,PJM,ATSITE,TE_CG,TE-GTD,SCALAR,TRANSMISSION,,OH,0.0,5438,Y,"('PJM', 'ATSITE', 'TE-GTD')"
1892,50339,PJM,ATSITE,,TE-GTD,50339,PJM,ATSITE,TE_C2,TE-GTD,SCALAR,TRANSMISSION,,OH,0.0,5439,Y,"('PJM', 'ATSITE', 'TE-GTD')"
1893,50340,PJM,ATSITE,,TE-GTD,50340,PJM,ATSITE,TE_C3,TE-GTD,SCALAR,TRANSMISSION,,OH,0.0,5440,Y,"('PJM', 'ATSITE', 'TE-GTD')"
1894,50341,PJM,ATSITE,,TE-GTD,50341,PJM,ATSITE,TE_CS,TE-GTD,SCALAR,TRANSMISSION,,OH,0.0,5441,Y,"('PJM', 'ATSITE', 'TE-GTD')"
1895,50342,PJM,ATSITE,,TE-GTD,50342,PJM,ATSITE,TE_CH,TE-GTD,SCALAR,TRANSMISSION,,OH,0.0,5442,Y,"('PJM', 'ATSITE', 'TE-GTD')"
1896,50343,PJM,ATSITE,IDR,TE-GTD,50343,PJM,ATSITE,TE-GTD_IDR,TE-GTD,IDR,TRANSMISSION,,OH,0.0,5443,Y,"('PJM', 'ATSITE', 'TE-GTD')"
1897,50346,PJM,DAYTON,,158,50346,PJM,DAYTON,HV01   ,158,SCALAR,TRANSMISSION,,OH,0.0,5446,N,"('PJM', 'DAYTON', '158')"
1898,50347,PJM,DAYTON,IDR,158,50347,PJM,DAYTON,HV01_IDR,158,IDR,TRANSMISSION,,OH,0.0,5447,Y,"('PJM', 'DAYTON', '158')"
1899,50350,PJM,DAYTON,IDR,758,50350,PJM,DAYTON,HV01_IDR,758,IDR,TRANSMISSION,,OH,0.0,5450,Y,"('PJM', 'DAYTON', '758')"
1900,50351,PJM,DAYTON,,758,50351,PJM,DAYTON,HV01   ,758,SCALAR,TRANSMISSION,,OH,0.0,5451,N,"('PJM', 'DAYTON', '758')"
1901,50354,PJM,DAYTON,,823,50354,PJM,DAYTON,HV01   ,823,SCALAR,TRANSMISSION,,OH,0.0,5454,N,"('PJM', 'DAYTON', '823')"
